;Estação Centro Av Contorno - Belo Horizonte - Regap;;;;;;;;;;;
Data e Hora;PM10;NO2;O3;SO2;PM 2,5;CO;Tº;DV;PP;VV;RS;UR
;µg/m3;µg/m3;µg/m3;µg/m3;µg/m3;PPM;ºc;º;mm;m/s;W/m2;%
30/05/2019 08:30;42,38;15,38;25,79;0,25;12;0,43;24,83;112,68;0;2,12;334,28;64,64
30/05/2019 09:30;38,87;7,95;22,87;0,1;7;0,43;26,28;116,52;0;2,41;557,49;59,54
30/05/2019 10:30;40,99;9,17;23,97;0,22;20;0,69;27,27;123,7;0;2,69;664,63;54,73
30/05/2019 11:30;73,87;6,54;34,47;0,2;10;0,32;28,55;85,1;0;1,99;732,99;48,73
30/05/2019 12:30;62,09;6,06;38,88;0,23;7;0,32;28,48;110,8;0;1,9;505,6;47,83
30/05/2019 13:30;53,56;3,56;41,16;0,21;4;0,28;28,95;105,43;0;1,81;520,03;45,12
30/05/2019 14:30;44,05;3,29;33,52;0,15;6;0,29;28,78;116,7;0;2,11;445,98;44,11
30/05/2019 15:30;28,63;8,6;33,55;0,11;11;0,32;27,97;121,42;0;2,07;237,86;46,22
30/05/2019 16:30;38,56;8,85;37,08;;9;0,31;27,01;119,05;0;2,19;104,77;48,35
30/05/2019 17:30;41,28;18,48;30,7;0,14;15;0,4;25,69;118,93;0;1,79;5,19;51,09
30/05/2019 18:30;41,4;27,61;11,42;0,1;12;0,45;24,51;113,36;0;1,3;0,53;54,09
30/05/2019 19:30;57,89;26,63;10,63;;15;0,52;23,78;112,1;0;1,19;0,83;58,11
30/05/2019 20:30;53,18;19,09;6,52;;14;0,53;23,27;113,43;0;1,35;0,96;61,51
30/05/2019 21:30;48,7;14,75;4,74;;17;0,46;22,85;106,59;0;1,33;1,28;63,87
30/05/2019 22:30;49,54;7,71;3,92;;10;0,39;22,37;99,87;0;1,19;1,88;66,34
30/05/2019 23:30;45,97;5,46;5,37;;8;0,32;22,31;101,66;0;1,19;2,13;67,1
31/05/2019 00:30;23,64;1,85;2,57;;7;0,33;21,67;98,56;0;0,96;0,95;69,47
31/05/2019 01:30;24,04;2,65;1,98;;8;0,34;20,47;92,69;0;0,55;0,93;74,93
31/05/2019 02:30;32,27;1,84;2,18;;7;0,31;20,22;109,91;0;0,66;1,11;75,92
31/05/2019 03:30;23,45;1,53;2,02;;8;0,3;20;115,68;0;0,65;1,13;76,81
31/05/2019 04:30;21;0,9;2,28;;8;0,26;19,7;127,98;0;0,77;1,13;77,52
31/05/2019 05:30;19,06;2,94;4,29;;10;0,26;19,06;129,87;0;0,65;1,72;80,34
31/05/2019 06:30;25,6;12,26;7,21;0,2;8;0,62;19,28;125,68;0;0,79;20,53;79,7
31/05/2019 07:30;30,79;24,87;12,02;0,39;13;0,77;21,32;119,24;0;1,11;134,42;72
31/05/2019 08:30;44,55;14,15;13,56;0,56;8;0,56;24,8;109,92;0;1,29;333,13;60,18
31/05/2019 09:30;37,97;6,29;15,17;0,3;5;0,41;26,88;48,79;0;1,3;547,48;53,33
31/05/2019 10:30;22,89;7,25;19,89;0,29;6;0,52;28,2;30,02;0;1,32;699,64;50,08
31/05/2019 11:30;28,59;11,05;29,1;0,33;11;0,46;29,85;341,66;0;1,83;770,45;45,42
31/05/2019 12:30;69,69;11,57;37,94;0,27;10;0,44;30,68;330,33;0;1,95;754;42,19
31/05/2019 13:30;58,94;13,53;33,21;0,26;5;0,41;30,69;328,34;0;1,98;536,33;40,01
31/05/2019 14:30;56,8;21,85;18,86;0,11;6;0,42;30,75;316,12;0;2,6;396,31;36,8
31/05/2019 15:30;52,23;23,13;20,04;;10;0,58;29,95;321,08;0;2,73;272,24;38,09
31/05/2019 16:30;50,34;28,54;16,97;0,1;9;0,55;28,62;316,32;0;2,12;97,64;42,34
31/05/2019 17:30;52,54;45,76;9,48;0,33;12;0,85;27,48;324,06;0;1,71;4,77;44,91
31/05/2019 18:30;59,79;56,74;3,64;0,5;24;1,11;26,37;317,14;0;1,24;0,36;47,48
31/05/2019 19:30;62,68;57,14;4,54;0,78;31;1,52;24,9;338,27;0;0,72;0,66;52,92
31/05/2019 20:30;74,2;39,59;3,14;0,77;35;1,72;23,71;66,03;0;0,54;0,49;58
31/05/2019 21:30;101,06;27,69;2,4;0,82;31;1,78;22,67;81,85;0;0,48;0,53;64,31
31/05/2019 22:30;109,9;16,17;1,93;0,56;29;1,65;22,39;96,19;0;0,67;1,05;64,73
31/05/2019 23:30;90,82;14,56;2,09;0,7;33;1,61;21,95;102,1;0;0,64;0,8;67,34
01/06/2019 00:30;98,71;4,62;0,68;0,35;21;0,49;21,51;113,31;0;0,67;1,04;69,5
01/06/2019 01:30;86,7;5,14;0,62;0,41;17;0,33;21,08;121,06;0;0,81;1,31;72,03
01/06/2019 02:30;65,64;4,7;0,6;0,46;18;0,13;20,12;114,14;0;0,65;1,29;76,17
01/06/2019 03:30;57,47;3,91;0,72;0,51;18;0,1;19,43;110,73;0;0,29;1,82;80,18
01/06/2019 04:30;67,55;3,6;0,62;0,54;13;0,14;19,6;124,35;0;0,58;1,4;78,77
01/06/2019 05:30;43,9;8,07;2,05;1,33;17;0,02;19,5;123,73;0;0,84;1,62;78,5
01/06/2019 06:30;57;15,73;5,68;2,51;19;0,1;19,08;117,62;0;0,75;12,91;80
01/06/2019 07:30;67,32;26,17;7,96;4,14;25;0,27;21,72;111,51;0;0,7;136,65;70,05
01/06/2019 08:30;49,48;31,4;10,34;3,77;17;0,25;26,66;108,12;0;0,82;321,69;53,26
01/06/2019 09:30;62,92;16,41;19,12;3,41;10;0,06;28,46;117,34;0;0,97;541,3;45,58
01/06/2019 10:30;35,69;13,7;29,57;3,03;12;0,01;30,4;114,83;0;1,03;689,16;40,01
01/06/2019 11:30;43,84;23,82;43,71;2,89;14;0,03;31,27;342,27;0;1,35;625,26;35,68
01/06/2019 12:30;49,16;25,01;43,85;4,3;8;0,01;31,9;276,5;0;1,64;658,28;28,56
01/06/2019 13:30;43,91;20,06;53,61;3,92;5;0,02;32,13;299,85;0;2,13;666,3;28,27
01/06/2019 14:30;47,91;23,24;48,15;3,78;9;;31,74;252,94;0;1,47;423,59;28,48
01/06/2019 15:30;38,53;31,61;44,48;3,3;19;;29,78;303,04;0;1,67;126,89;35,27
01/06/2019 16:30;50,44;36,04;38,13;2,67;19;;29,3;317,76;0;1,57;112,31;36,14
01/06/2019 17:30;48,73;45,97;23,74;2,66;13;0,03;28,12;320,39;0;1,67;7,68;38,96
01/06/2019 18:30;57,86;62,84;4,02;2,53;30;0,39;26,26;315,9;0;0,78;0,31;44,94
01/06/2019 19:30;77,16;54,96;4,93;2,11;33;0,88;24,4;10,85;0;0,46;0,32;52,42
01/06/2019 20:30;95,66;41,67;3,83;1,72;38;1,18;23,55;96,55;0;0,59;0,52;56,91
01/06/2019 21:30;108,18;30,63;2,86;1,36;35;0,97;22,73;85,34;0;0,59;0,72;61,74
01/06/2019 22:30;97,7;16,67;2,24;0,84;33;0,92;21,94;112,9;0;0,44;0,52;65,9
01/06/2019 23:30;96,92;14,75;1,98;0,67;32;0,7;21,98;95,28;0;0,88;1,53;66,16
02/06/2019 00:30;91,92;5,08;0,85;0,1;28;0,45;21,5;103,12;0;0,56;0,63;68,6
02/06/2019 01:30;89,06;5,87;0,87;0,16;24;0,48;20,63;117,21;0;0,55;1,25;72,74
02/06/2019 02:30;79,43;4,16;0,91;0,17;20;0,32;20,4;117,29;0;0,75;1,09;73,61
02/06/2019 03:30;61,01;2,81;1,32;0,16;17;0,18;19,93;125,59;0;0,7;0,9;75,12
02/06/2019 04:30;48,54;2,34;1,15;0,14;11;0,16;18,89;122,47;0;0,58;0,83;79,97
02/06/2019 05:30;56,89;6,29;2,66;0,41;11;0,11;18,68;132,97;0;0,49;0,82;80,17
02/06/2019 06:30;44,21;11,88;5,48;0,67;16;0,18;17,93;102,46;0;0,24;12,52;84,85
02/06/2019 07:30;55,21;27,42;8,06;1,13;26;0,49;21,33;118,44;0;0,63;136,72;71,49
02/06/2019 08:30;44,73;30,42;11,46;0,96;13;0,4;25,27;126,79;0;1,16;326,59;56,49
02/06/2019 09:30;49,36;20,97;18,22;0,87;13;0,22;28,02;120,71;0;1,05;541,26;47,27
02/06/2019 10:30;40,21;8,55;33,02;0,6;10;0,07;30,5;79,77;0;0,94;697,13;38,65
02/06/2019 11:30;44,83;6,62;52,14;0,4;10;0,05;31,78;2,68;0;1,28;775,47;33,92
02/06/2019 12:30;37,16;13,45;50,79;0,27;7;0,04;31,81;329,83;0;1,61;561,47;28,65
02/06/2019 13:30;39,37;13,76;62,58;0,51;12;0,03;31,92;237,62;0;1,79;677,77;27,22
02/06/2019 14:30;33,96;15,23;42,98;0,3;7;;32,51;301,37;0;1,97;578,64;24,93
02/06/2019 15:30;39,48;13,08;46,98;0,21;5;0,06;31,55;295,11;0;1,82;336,77;27,03
02/06/2019 16:30;31,01;14,93;51,39;1,05;8;0,04;29,6;282,57;0;1,48;100,83;32,97
02/06/2019 17:30;41,82;28,55;39,32;4,65;11;0,04;27,81;296,98;0;0,96;4,22;36,65
02/06/2019 18:30;46,4;51,8;5,56;4,13;16;0,36;25,69;95;0;0,49;0,1;44,76
02/06/2019 19:30;56,38;61,18;4,4;1,63;22;0,98;24,29;104,51;0;0,64;0,14;52,52
02/06/2019 20:30;73,93;31,26;7,94;0,51;22;0,5;23,93;113,76;0;1,13;0,43;53,17
02/06/2019 21:30;77,68;27,42;2,76;0,24;17;0,34;23,36;126,94;0;0,91;1,15;56,69
02/06/2019 22:30;71,38;5,23;14,88;;12;0,15;23,85;109,21;0;1,32;1,35;62,31
02/06/2019 23:30;48,48;3;12,76;;13;0,08;23,22;113,89;0;1,02;0,62;63,64
03/06/2019 00:30;47,63;2,25;3,44;;10;0,39;22,08;135,85;0;0,64;0,49;66,96
03/06/2019 01:30;53,67;2,45;3,25;;12;0,46;21,35;120,55;0;0,85;1,65;69,49
03/06/2019 02:30;55,23;1,07;4,16;;8;0,35;20,89;109,19;0;0,54;0,54;70,23
03/06/2019 03:30;27,87;1,81;3,26;;8;0,36;20,63;130,06;0;0,79;1,58;71,37
03/06/2019 04:30;33,86;1,05;3,76;;11;0,37;20,55;122,16;0;1,15;1,43;71,89
03/06/2019 05:30;37,86;4,38;8,8;;8;0,47;20,31;123,33;0;1,15;1,56;75,19
03/06/2019 06:30;42,68;18,71;14,52;;15;0,72;20,45;118,49;0;1,32;13,05;76,68
03/06/2019 07:30;39,92;25,43;25,25;;9;0,71;22,41;112,57;0;1,53;134,27;70,63
03/06/2019 08:30;48,99;12,01;28,73;;;0,52;24,96;107,29;0;2,15;320,28;60,43
03/06/2019 09:30;31,58;6,63;25,27;;8;0,49;26,35;119,41;0;2,34;532,76;55,08
03/06/2019 10:30;41,24;3,08;31,16;;8;0,38;27,86;117,68;0;1,74;676,54;50,62
03/06/2019 11:30;38,16;5,67;43,61;;7;0,39;29,47;66,27;0;1,42;712,48;45,08
03/06/2019 12:30;47,76;3,89;49,56;;7;0,44;30,67;90,23;0;1,48;791,02;41,45
03/06/2019 13:30;49,78;5,71;50,81;;5;0,38;30,47;347,47;0;1,44;519,21;41,54
03/06/2019 14:30;43,43;5,94;40,85;;6;0,48;30,77;7,84;0;1,37;451,36;39,67
03/06/2019 15:30;44,36;14,87;34,16;;9;0,43;29,8;326,32;0;1,81;184,77;39,17
03/06/2019 16:30;43,39;24,72;34,42;;15;0,56;28,56;328,31;0;1,47;76,14;41,17
03/06/2019 17:30;60,11;43,9;21,86;;14;0,8;27,22;343,86;0;0,9;3,03;45,58
03/06/2019 18:30;74,22;54,32;8,06;;32;0,95;26,06;309,85;0,4;2,51;2,54;51,16
03/06/2019 19:30;;21,61;19;;9;0,43;20,33;271,11;4,8;2,25;4,69;83,54
03/06/2019 20:30;118,09;16,18;11,73;;6;0,43;19,72;68,66;0,8;1,01;5,32;86,48
03/06/2019 21:30;69,95;10,46;8,23;;6;0,46;19,64;87,27;0;0,75;5,35;88,25
03/06/2019 22:30;38,49;10,51;1,96;;14;0,62;19,9;318,38;0;1,62;6,51;86,74
03/06/2019 23:30;40,15;9,61;2,54;;8;0,46;19,45;108;0;1,09;3,53;87,62
04/06/2019 00:30;34,22;2,81;1,48;;4;0,34;18,9;146,15;0;0,67;1,53;89,37
04/06/2019 01:30;21,76;2,9;1,26;;5;0,35;18,15;8,98;0;0,42;1,82;93,39
04/06/2019 02:30;12,39;3,4;0,76;;7;0,33;17,83;344,88;0;0,71;2,26;95,3
04/06/2019 03:30;16,17;2,98;0,79;;13;0,38;17,78;352,39;0;0,61;2,25;95,87
04/06/2019 04:30;30,03;3,32;0,86;;10;0,43;17,73;330,72;0;0,87;1,71;94,89
04/06/2019 05:30;33,19;5,97;1,96;;8;0,44;17,33;129,25;0;0,85;1,38;92,68
04/06/2019 06:30;28,01;10,54;5,36;;8;0,49;16,9;113,93;0;0,73;15,62;92,63
04/06/2019 07:30;34,05;32,74;8,15;;17;1,23;19,26;112,36;0;0,87;156,76;82,13
04/06/2019 08:30;32,1;29,32;12,66;;9;0,58;22,18;118,06;0;1,39;340,98;65,87
04/06/2019 09:30;30,05;17,13;9,79;;7;0,68;23,61;33,22;0;1,11;596,62;62,9
04/06/2019 10:30;25,18;13,73;16,23;0,25;5;0,39;24,8;14,46;0;1,21;657,52;56,24
04/06/2019 11:30;28,37;16,46;27,06;0,25;4;0,42;25,89;59,11;0;1,33;800,86;51
04/06/2019 12:30;25,53;25,58;34,62;0,26;6;0,44;27,39;138,44;0;1,36;789,43;42,71
04/06/2019 13:30;22,21;17,96;44,38;0,22;4;0,34;27,31;138,16;0;1,8;708,79;40,51
04/06/2019 14:30;26,93;14,02;37,66;0,21;6;0,33;27,08;142,87;0;1,61;437,18;41,89
04/06/2019 15:30;35,26;22,11;34,69;0,13;;0,4;26,81;169,05;0;1,44;313,35;42,35
04/06/2019 16:30;32,57;20,32;42,47;0,11;5;0,39;25,29;151,89;0;1,26;112,84;44,23
04/06/2019 17:30;30,59;32,36;40,58;0,16;5;0,57;23,9;147,13;0;1,78;6,64;44,98
04/06/2019 18:30;36,3;28,44;16,88;0,1;8;0,42;22,45;121,8;0;1,28;0,17;52,31
04/06/2019 19:30;35,56;18,33;23,71;;6;0,3;21,28;137,64;0;1,76;0,74;57,35
04/06/2019 20:30;24,17;6,68;21,46;;4;0,28;19,99;129,67;0;1,9;1,03;63,64
04/06/2019 21:30;23,4;5,08;15,45;;5;0,21;18,86;138,68;0;2,49;1,47;64,96
04/06/2019 22:30;21,37;1,46;13,39;;4;0,16;17,99;132,35;0;2,39;1,37;65,56
04/06/2019 23:30;19,46;1,09;12,04;;5;0,17;17,28;125,85;0;1,87;0,9;66,48
05/06/2019 00:30;22,09;0,17;5,58;;;0,24;16,66;116,58;0;1,92;0,87;67,65
05/06/2019 01:30;17,35;0,35;5,48;;;0,24;16,06;89,97;0;1,6;0,83;67,93
05/06/2019 02:30;10,67;;6,27;;;0,21;15,83;131,53;0;2,54;1,46;61,51
05/06/2019 03:30;16,11;;6,53;;2;0,17;15,41;146,11;0;3;1,32;54,43
05/06/2019 04:30;16,54;;6,3;;3;0,17;14,91;140,49;0;2,54;1,32;58,26
05/06/2019 05:30;15,49;1,23;15,07;;6;0,27;14,7;131,93;0;1,97;1,19;60,2
05/06/2019 06:30;14,89;8,25;28,89;;;0,43;14,71;119,06;0;1,58;11,02;60,31
05/06/2019 07:30;20,45;7,88;45,43;;;0,46;16,04;101,06;0;1,52;149,57;59,43
05/06/2019 08:30;15,45;13,83;35,03;;;0,44;18,38;104,52;0;2,32;350,49;54,75
05/06/2019 09:30;17,25;6,14;23,49;;2;0,24;19,8;133,21;0;2,82;579,42;51,76
05/06/2019 10:30;10,13;5,97;25,51;;;0,27;21,23;140,97;0;3,21;747,96;48,65
05/06/2019 11:30;12,61;6,61;33,44;;3;0,25;23,33;121,05;0;2,76;821,21;42,11
05/06/2019 12:30;25,82;3,74;42,81;;;0,23;23,92;132,09;0;2,43;812,35;39,66
05/06/2019 13:30;27,87;3,31;45,98;;;0,29;24,73;112,11;0;2,52;725,76;36,03
05/06/2019 14:30;15,64;3,09;38,32;;;0,25;24,48;98,63;0;2,18;547,09;35,06
05/06/2019 15:30;12,28;4,59;40,22;;4;0,28;23,87;116,02;0;2,08;313,61;37,94
05/06/2019 16:30;20,36;6,61;44,25;;2;0,32;22,33;115,94;0;2,48;101,09;42,66
05/06/2019 17:30;21,61;14,88;43,7;;5;0,34;20,81;126,05;0;2,37;4,91;48,97
05/06/2019 18:30;20,38;12,07;21,3;;5;0,39;19,55;134,43;0;2,31;0,77;53,88
05/06/2019 19:30;28,47;9,02;30,28;;6;0,3;19,18;135,65;0;2,18;0,77;51,54
05/06/2019 20:30;24,09;9,55;18,27;;5;0,34;18,66;147,06;0;2,2;0,68;56,38
05/06/2019 21:30;19,04;4,16;15,76;;8;0,32;17,66;142,08;0;2,52;1,17;64,45
05/06/2019 22:30;22,24;1,62;12,97;;6;0,29;17,05;120,55;0;1,65;0,63;66,76
05/06/2019 23:30;18,4;1,67;11,57;;3;0,25;16,95;145,78;0;1,78;1;65,59
06/06/2019 00:30;10,75;1,3;3,67;;4;0,29;16,17;116,34;0;1,31;0,53;69,75
06/06/2019 01:30;14,24;0,44;5,35;;3;0,26;16,21;155,02;0;2,04;1,44;69,14
06/06/2019 02:30;14,08;0,47;4,65;;4;0,23;15,56;133,85;0;1,29;0,71;71,76
06/06/2019 03:30;16,04;1,36;4,87;;4;0,31;15,66;113,33;0;1,69;0,91;70,47
06/06/2019 04:30;9,6;29,29;5,53;;2;0,31;15,69;119,68;0;2,13;1,32;69,59
06/06/2019 05:30;11,85;22,35;12,9;;;0,26;15,67;127,29;0;1,69;0,81;70,16
06/06/2019 06:30;6,16;;10,45;;5;0,42;15,34;145,78;0;1,26;11,49;71,94
06/06/2019 07:30;10,53;62,05;22,39;;5;1,1;17;139,78;0;1,97;145,88;65,58
06/06/2019 08:30;12,16;29,6;31,33;0,12;3;0,63;19,18;121,64;0;2,91;344,53;57,77
06/06/2019 09:30;23,01;4,87;23,34;;2;0,29;20,09;120,34;0;2,87;569,1;56,26
06/06/2019 10:30;21,19;4,47;26,8;0,12;5;0,4;21,88;115,98;0;2,82;739,41;49,28
06/06/2019 11:30;17,19;4,69;37,81;;3;0,32;23,37;118,21;0;2,5;830,37;41,26
06/06/2019 12:30;17,33;4,42;45,19;;;0,31;23,66;114,06;0;2,33;706,41;41,4
06/06/2019 13:30;13,15;3,77;48,89;;;0,34;24,16;106,86;0;2,21;692,16;40,3
06/06/2019 14:30;29,43;2,82;42,41;;4;0,37;23,78;108,63;0;2,06;499,53;39,24
06/06/2019 15:30;26,69;5,89;45,65;;4;0,46;23,58;120,59;0;2,49;366,04;39,99
06/06/2019 16:30;22,23;11,02;47,98;;5;0,39;22,18;119,33;0;2,51;125,52;44,42
06/06/2019 17:30;29,05;4,23;;0,17;6;0,37;20,64;118,03;0;1,98;5,79;51,32
06/06/2019 18:30;35,71;20,31;;;9;0,4;19,88;123,72;0;1,53;0,5;54,61
06/06/2019 19:30;48,65;16,06;;0,17;7;;19,14;135,4;0;1,39;0,41;59,6
06/06/2019 20:30;24,86;6,54;19,26;0,12;4;0,15;18,56;120,54;0;1,48;0,72;61,82
06/06/2019 21:30;26,68;4,53;15,3;0,17;2;0,18;18,03;108,78;0;1,72;0,81;62,99
06/06/2019 22:30;30,96;4,06;8,42;0,23;7;0,26;17,27;98,73;0;1,34;0,58;66,96
06/06/2019 23:30;21,01;4,46;6,93;0,43;6;0,27;16,7;99,46;0;1,28;0,94;69,43
07/06/2019 00:30;31,87;1,4;3,55;0,25;10;0,13;16,42;89,9;0;1,43;1,05;70,59
07/06/2019 01:30;24,55;0,9;4,07;0,15;9;0,13;16,18;96,6;0;1,45;1,02;72,11
07/06/2019 02:30;13,46;2,6;2,22;0,11;4;0,09;15,89;94,47;0;1,44;1,13;73,72
07/06/2019 03:30;16,61;0,92;3,65;;2;0,09;15,37;100,69;0;1,03;0,93;76,36
07/06/2019 04:30;16,02;1,38;2,44;;8;0,07;14,9;121,36;0;1,04;0,83;78,61
07/06/2019 05:30;23,96;2,98;8,03;0,14;10;0,17;14,62;126,19;0;0,79;0,89;80,4
07/06/2019 06:30;19,54;12,25;9,69;0,45;9;0,28;14,4;120,36;0;1,13;12,03;81,38
07/06/2019 07:30;34,43;26,4;15,81;0,77;8;0,58;16,32;113,37;0;1,65;143,48;74,83
07/06/2019 08:30;24,52;10,66;26,84;0,57;6;0,34;18,84;114,36;0;2,81;340,96;66,2
07/06/2019 09:30;32,5;4,04;23,12;0,56;4;0,18;20,67;121,76;0;2,66;568,3;58,23
07/06/2019 10:30;25,85;2,42;27,97;1,42;;0,08;22,64;118,94;0;2,21;738,36;48,28
07/06/2019 11:30;23,32;2,46;40,2;1,85;;;23,81;117,74;0;1,88;810;42,34
07/06/2019 12:30;16,86;2,29;46,62;1,72;;;25,05;105,64;0;1,53;798,28;37,62
07/06/2019 13:30;21,63;3,1;52,93;1,3;;0,01;25,58;94,89;0;1,64;711,66;34,05
07/06/2019 14:30;28,13;4,29;48,87;0,86;;0,05;25,77;89,6;0;1,4;528,49;33,48
07/06/2019 15:30;30,96;6,52;55,22;1,03;9;0,07;25,19;81,93;0;1,17;298,63;33,76
07/06/2019 16:30;19,73;8,74;55,69;1,18;13;0,12;23,71;108,14;0;1,32;78,22;38,15
07/06/2019 17:30;35,56;20,21;36,77;1,17;11;0,23;22,31;109,03;0;1,53;4,07;45,71
07/06/2019 18:30;39,24;24,58;11,82;1,25;29;0,29;20,85;104,95;0;1,44;0,38;50,6
07/06/2019 19:30;55,18;24,63;11,86;0,94;8;0,28;19,99;100,72;0;1,24;0,42;53,31
07/06/2019 20:30;51,11;19,02;6,78;0,8;15;0,37;18,96;97,15;0;0,93;0,29;56,97
07/06/2019 21:30;46,27;14,3;6,68;0,62;9;0,22;18,14;100,18;0;0,88;0,6;58,36
07/06/2019 22:30;34,53;9,24;3,71;0,35;12;0,25;17,61;117,74;0;0,79;0,46;61,42
07/06/2019 23:30;38,21;8,99;2,41;0,42;15;0,36;16,84;119,82;0;0,73;0,48;67,02
08/06/2019 00:30;40,18;2,9;1,48;0,33;11;0,27;16,34;119,43;0;0,68;0,76;69,4
08/06/2019 01:30;41,01;2,76;1,64;0,28;15;0,29;15,29;134,64;0;0,61;0,56;74,94
08/06/2019 02:30;29,27;2,81;1,59;0,29;12;0,21;14,58;147,55;0;0,3;0,68;78,6
08/06/2019 03:30;40,83;2,16;1,96;0,27;14;0,15;14,56;131,53;0;0,4;0,86;78,44
08/06/2019 04:30;20,84;1,98;2,09;0,27;14;0,16;14,29;140,56;0;0,48;0,65;79,53
08/06/2019 05:30;43,91;6,63;2,48;0,66;16;0,21;13,43;130,1;0;0,52;1,23;84,51
08/06/2019 06:30;22,27;13,93;4,85;1,37;17;0,38;13,49;137,79;0;0,57;14,42;84,93
08/06/2019 07:30;29,67;25,68;9,93;2,33;17;0,4;16,24;131,19;0;0,72;135,23;73,29
08/06/2019 08:30;18,69;19,8;16,84;2,36;11;0,43;20,93;108,49;0;0,91;335,83;58,2
08/06/2019 09:30;24,87;6,14;22,07;2,37;11;0,16;21,85;111,53;0;1,23;416,47;53,77
08/06/2019 10:30;28,51;4,52;25,49;2,5;10;0,15;21,39;81,27;0;1,3;335,24;53,67
08/06/2019 11:30;31,3;7,8;34,63;3,09;12;0,19;22,14;115,5;0;1,29;443,99;51,07
08/06/2019 12:30;20,48;5,53;44,54;2,67;8;0,1;24,9;60,7;0;1,17;745,94;39,22
08/06/2019 13:30;23,37;7,09;58,26;2,22;15;0,13;25,12;90,03;0;1,61;707,69;37,33
08/06/2019 14:30;25,32;15,34;55,98;2,27;23;0,24;25,84;311,8;0;1,07;518,75;34,62
08/06/2019 15:30;34,84;14,09;62,32;2,07;15;0,23;25,36;328,84;0;1,03;280,14;34,49
08/06/2019 16:30;34,31;15,44;71,17;2,15;14;0,23;23,81;25,47;0;1;103,69;38,31
08/06/2019 17:30;44,5;19,88;76,78;2,24;27;0,29;21,86;97,05;0;0,68;3,81;45,21
08/06/2019 18:30;64,1;21,53;20,31;1,73;12;0,35;20,49;118,96;0;1,48;0,46;58,5
08/06/2019 19:30;61,58;12,93;19,48;1,4;10;0,25;19,59;111,5;0;1,53;0,73;66,69
08/06/2019 20:30;47,43;10,25;13,29;0,96;12;0,3;18,96;105,41;0;1,37;0,88;69,01
08/06/2019 21:30;43,71;7,04;13,01;0,79;9;0,19;18,56;108,98;0;1,63;1;69,42
08/06/2019 22:30;38,87;4,6;8,81;0,44;9;0,2;18;131,94;0;0,96;0,65;71,38
08/06/2019 23:30;32,18;7,77;5,99;0,5;14;0,23;17,06;111,76;0;0,87;1,04;76,15
09/06/2019 00:30;33,96;1,65;3,52;0,23;20;0,19;17,45;136,23;0;1,25;0,98;73,42
09/06/2019 01:30;46,99;1,49;4,11;0,21;11;0,22;17,23;155,18;0;1,2;0,91;74,71
09/06/2019 02:30;35,5;1,12;4,03;0,2;10;0,22;16,83;148,14;0;1,1;0,81;76,57
09/06/2019 03:30;31,77;0,98;4,28;0,19;7;0,19;16,2;126,64;0;0,95;0,75;79,39
09/06/2019 04:30;36,79;0,86;3,72;0,21;11;0,2;15,75;100,07;0;1,13;0,96;81,13
09/06/2019 05:30;20,4;4,39;5,38;0,41;10;0,2;14,83;115,5;0;0,88;1,01;84,17
09/06/2019 06:30;25,64;10,45;8,78;0,93;9;0,26;14,24;116,77;0;1,08;11,82;85,37
09/06/2019 07:30;28,04;14,9;17,49;1,87;14;0,38;15,76;116,5;0;0,83;127,29;79,39
09/06/2019 08:30;24,77;7,89;28,07;1,99;14;0,3;20,01;107,04;0;1,46;331,94;63,49
09/06/2019 09:30;23,42;2,72;26,4;1,53;11;0,15;21,85;120,06;0;2,42;559,75;53,68
09/06/2019 10:30;20,05;1,25;31,22;1,46;10;0,1;22,43;140,39;0;2,69;726,36;48,48
09/06/2019 11:30;13,67;7,98;37,92;1,75;9;0,07;23,55;121,45;0;2,42;799,1;45,33
09/06/2019 12:30;24,33;1,58;43,87;1,38;8;0,12;24,4;124,12;0;1,81;677,46;42,44
09/06/2019 13:30;22,31;0,27;46,65;1,07;11;0,14;25,39;106,88;0;2,05;708,36;38,09
09/06/2019 14:30;26,29;2,28;44,77;0,92;11;0,16;25,26;115,78;0;2,17;533,37;39,02
09/06/2019 15:30;32,74;1,33;50,06;0,98;8;0,11;24,23;114,58;0;2,34;308,64;41,43
09/06/2019 16:30;25,27;1,57;55,76;0,94;10;0,23;22,78;111,91;0;2,38;99,84;46,23
09/06/2019 17:30;21,33;8,75;56,12;1,04;10;0,28;21,56;123,34;0;2,08;4,99;49,63
09/06/2019 18:30;37,09;6,8;23,55;1,88;12;0,23;20,54;134,25;0;1,98;0,61;54,27
09/06/2019 19:30;44,5;5,98;26,6;1,3;10;0,14;19,83;133,8;0;1,82;0,79;56,25
09/06/2019 20:30;35,77;4,84;19,75;1,24;11;0,15;19,38;125,55;0;1,48;0,45;55,85
09/06/2019 21:30;18,26;5,72;10,86;1,2;10;0,22;18,18;103,72;0;1,23;0,71;62,48
09/06/2019 22:30;31,06;4,92;6,52;0,47;12;0,26;17,39;131,16;0;1,09;0,96;64,84
09/06/2019 23:30;25,75;2,32;8,59;0,29;9;0,14;16,97;112,64;0;0,86;0,66;65,17
10/06/2019 00:30;18,03;1,57;3,45;0,12;9;0,22;17,27;120,86;0;1,07;2,06;64,9
10/06/2019 01:30;23,1;2,56;2,56;0,13;10;0,2;16,29;113,87;0;0,6;0,63;70,82
